what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150987084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151702666
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151710456
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151710686
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151712246
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151713146
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151756366
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151756366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151763506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151763636
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151766996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151768286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151769426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151773406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151778546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151814661
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151814911
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151815021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151819181
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151823795
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1363151823885
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151830485
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363151830505
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151879155
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363151897455
